UserComments,PercentageSimilarity,MediaItems,IsRecentlyVerified,DateLastVerified,ID,UUID,ParentChargePointID,DataProviderID,DataProvidersReference,OperatorID,OperatorsReference,UsageTypeID,UsageCost,Connections,NumberOfPoints,GeneralComments,DatePlanned,DateLastConfirmed,StatusTypeID,DateLastStatusUpdate,MetadataValues,DataQualityLevel,DateCreated,SubmissionStatusTypeID,DataProvider.WebsiteURL,DataProvider.Comments,DataProvider.DataProviderStatusType.IsProviderEnabled,DataProvider.DataProviderStatusType.ID,DataProvider.DataProviderStatusType.Title,DataProvider.IsRestrictedEdit,DataProvider.IsOpenDataLicensed,DataProvider.IsApprovedImport,DataProvider.License,DataProvider.DateLastImported,DataProvider.ID,DataProvider.Title,OperatorInfo.WebsiteURL,OperatorInfo.Comments,OperatorInfo.PhonePrimaryContact,OperatorInfo.PhoneSecondaryContact,OperatorInfo.IsPrivateIndividual,OperatorInfo.AddressInfo,OperatorInfo.BookingURL,OperatorInfo.ContactEmail,OperatorInfo.FaultReportEmail,OperatorInfo.IsRestrictedEdit,OperatorInfo.ID,OperatorInfo.Title,UsageType.IsPayAtLocation,UsageType.IsMembershipRequired,UsageType.IsAccessKeyRequired,UsageType.ID,UsageType.Title,StatusType.IsOperational,StatusType.IsUserSelectable,StatusType.ID,StatusType.Title,SubmissionStatus.IsLive,SubmissionStatus.ID,SubmissionStatus.Title,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.AddressLine2,AddressInfo.Town,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Country.ISOCode,AddressInfo.Country.ContinentCode,AddressInfo.Country.ID,AddressInfo.Country.Title,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.ContactTelephone1,AddressInfo.ContactTelephone2,AddressInfo.ContactEmail,AddressInfo.AccessComments,AddressInfo.RelatedURL,AddressInfo.Distance,AddressInfo.DistanceUnit,UsageType,OperatorInfo,StatusType
,,,False,2024-09-02T01:54:00Z,302722,C85BFB91-9F7A-455F-97A7-C82F36FECEAD,,1,,23.0,,4.0,,"[{'ID': 568951, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 130, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 8, 'Comments': None}]",8.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:58:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303109,Tesla Supercharger Naruto,Naruto cho Tosadomariura Takasuna 186-16,,,,,114,JP,AS,114,Japan,34.200931,134.624316,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302721,F5A7F1CF-2CF7-4BE8-9CB4-8B6038D3F2F2,,1,,23.0,,4.0,,"[{'ID': 568950, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:58:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303108,Tesla Supercharger Tottori,503 Sakaemachi,,,,,114,JP,AS,114,Japan,35.497025,134.2279135,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302720,976A59C9-503B-4D28-BE6B-3BA50F718BE1,,1,,23.0,,4.0,,"[{'ID': 568949, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 72, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:58:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303107,Tesla Supercharger Kochi,6-19 Takasone,,,,,114,JP,AS,114,Japan,33.5715557,133.5549597,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302719,DBFB6508-D9BA-4D32-8E6F-2401C069E89B,,1,,23.0,,4.0,,"[{'ID': 568948, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:58:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303106,Tesla Supercharger Takamatsu,2141-2 Fushiishi-cho,,,,,114,JP,AS,114,Japan,34.3093663,134.0615144,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302718,31798606-85D1-47C0-95B4-A6BA00087E67,,1,,23.0,,4.0,,"[{'ID': 568947, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 130, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",6.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:57:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303105,Tesla Supercharger Takasaki,604-1 Oaza Kamishinden,,,,,114,JP,AS,114,Japan,36.307802,139.097401,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302717,DEC9EF4C-EBCF-4F99-8F62-E089868E41AE,,1,,23.0,,4.0,,"[{'ID': 568946, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 130, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:57:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303104,Tesla Supercharger Nagano,"1372-1 Nishiterao, Matsushiromachi",,,,,114,JP,AS,114,Japan,36.572115,138.200325,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302716,CE2E5FED-4530-4637-8EFA-B7846755D463,,1,,23.0,,4.0,,"[{'ID': 568945, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:57:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303103,Tesla Supercharger Kanazawa,5-158 Kuratsuki,,,,,114,JP,AS,114,Japan,36.5987644,136.6242859,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302715,24AC1E54-1149-4019-BA8A-E8F4080AA738,,1,,23.0,,4.0,,"[{'ID': 568944, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:57:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303102,Tesla Supercharger Koriyama,3-174-1  Tsutsumi,,,,,114,JP,AS,114,Japan,37.3957631,140.332751,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302714,8C843F3C-8FAD-437C-BAAC-66257CA5B961,,1,,23.0,,4.0,,"[{'ID': 568943, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 130, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",6.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:57:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303101,Tesla Supercharger Fukuoka,845-1 Tabiishi,,,,,114,JP,AS,114,Japan,33.588451,130.497234,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302713,4C090CB9-E131-4841-9E82-111A0E2523AD,,1,,23.0,,4.0,,"[{'ID': 568942, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:57:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303100,Tesla Supercharger Fukui,1-303  Shinbokita,,,,,114,JP,AS,114,Japan,36.0859225,136.2505007,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302712,C56D6C8C-B850-40C8-80AA-F8FBD53687FE,,1,,23.0,,4.0,,"[{'ID': 568941, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:56:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303099,Tesla Supercharger Kobe - Mikage,"3-2-1 Mikagenakamachi, Higashinada-ku",,,,,114,JP,AS,114,Japan,34.7153663,135.2552938,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302711,593FAA95-D09A-4235-AF00-24BA6E9E3AA1,,1,,23.0,,4.0,,"[{'ID': 568940, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",6.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:56:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303098,Tesla Supercharger Kobe - Kita,"1-16-1 Nishiyama, Kita-ku",,,,,114,JP,AS,114,Japan,34.8355768,135.2180173,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302710,A17A0715-B0B7-49C1-9CF3-9717A209A5E7,,1,,23.0,,4.0,,"[{'ID': 568939, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 130, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 2, 'Comments': None}]",2.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:56:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303097,Tesla Supercharger Shonan,1-3-1  Tsujido Kandai,,,,,114,JP,AS,114,Japan,35.3376821,139.4454812,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302709,FA57EC41-8287-4C1B-ABF5-AB46E3924EA7,,1,,23.0,,4.0,,"[{'ID': 568938, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 130, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:56:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303096,Tesla Supercharger Yokohama,"995-1 Kamiyabecho, Totsuka-ku",,,,,114,JP,AS,114,Japan,35.425664,139.537478,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302708,6ED20500-F1F2-41FA-9AE8-49A61DE52E1F,,1,,23.0,,4.0,,"[{'ID': 568937, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 130, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",6.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:56:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303095,Tesla Supercharger Morioka,4-40-20 Motomiya,,,,,114,JP,AS,114,Japan,39.685291,141.127986,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302707,DD7ECE9A-FD22-4ACD-9ADE-6ECCC7B0277B,,1,,23.0,,4.0,,"[{'ID': 568936, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 130, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",6.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:56:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303094,Tesla Supercharger Kofu,2-4-20 Tokkou,,,,,114,JP,AS,114,Japan,35.653193,138.547622,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302706,751BA043-C69A-43BE-959D-5DC3D37EA30E,,1,,23.0,,4.0,,"[{'ID': 568935, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:56:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303093,Tesla Supercharger Kumamoto,6-6-1  Sakuraki Higashiku,,,,,114,JP,AS,114,Japan,32.790292,130.7811268,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302705,95AD391B-8D72-4DFD-B7A0-E3B59202F3C7,,1,,23.0,,4.0,,"[{'ID': 568934, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",6.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:55:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303092,Tesla Supercharger Yaizu,4-13-7 Yagusu,,,,,114,JP,AS,114,Japan,34.879982,138.302426,,,,,,,0,,,
